	Words Popularity in CS	Purity in CS	Raw number: CS and keyword	Arxiv Pop	Arxiv Pur	Arxiv Single Word Count	label
"  2000 Atlantic Championship
"	1.5267175572519085e-08	0.006191950464396285	2	0.0	0.0	0.0	0
"  Douglas Unified School District
"	1.4122137404580154e-06	0.019611650485436893	200	0.0	0.0	0.0	0
"  1997 European Athletics U23 Championships – Men's 1500 metres
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Palm.net
"	2.152671755725191e-06	0.013069767441860464	305	0.0	0.0	0.0	0
"  University of Messina
"	0.0001465648854961832	0.05386740331491713	20812	4.802631578947368e-05	0.25752508361204013	400.0	0
"  Gema Pascual
"	1.4503816793893129e-07	0.0018627450980392157	20	0.0	0.0	0.0	0
"  Art in the Age of Automation
"	1.5267175572519085e-08	3.759398496240601e-05	2	0.0	0.0	0.0	0
"  Joseph Allen (bishop)
"	3.816793893129771e-08	0.005773672055427252	5	0.0	0.0	0.0	0
"  Plain-flanked rail
"	2.2900763358778627e-08	0.0020134228187919465	3	0.0	0.0	0.0	0
"  12th Virginia Cavalry
"	3.816793893129771e-08	0.0010683760683760685	5	0.0	0.0	0.0	0
"  Abydos, Egypt
"	7.00763358778626e-06	0.01986644407345576	995	0.0	0.0	3.0	0
"  Aechmea 'Exotica Mystique'
"	7.633587786259542e-09	0.011764705882352941	1	0.0	0.0	0.0	0
"  Holochilus brasiliensis
"	9.312977099236642e-07	0.01576872536136662	132	0.0	0.0	0.0	0
"  Fakelaki
"	7.480916030534351e-07	0.004188034188034188	106	0.0	0.0	0.0	0
"  Vladimir Morozan
"	5.34351145038168e-08	0.016826923076923076	7	0.0	0.0	0.0	0
"  Index of Singapore-related articles
"	1.8244274809160305e-05	0.05731414868105516	2590	0.0	0.0	0.0	0
"  Port Carlisle
"	3.435114503816794e-07	0.0011345646437994723	48	0.0	0.0	0.0	0
"  Osaka (surname)
"	7.633587786259542e-09	0.02631578947368421	1	0.0	0.0	0.0	0
"  Caracui
"	6.870229007633587e-08	0.00024725274725274725	9	0.0	0.0	0.0	0
"  List of Tamil films of 1953
"	3.816793893129771e-08	0.002232142857142857	5	0.0	0.0	0.0	0
"  Matemateāonga Range
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Westhem
"	3.099236641221374e-05	0.027066666666666666	4400	0.0	0.0	0.0	0
"  UTHealth School of Public Health
"	1.4045801526717556e-05	0.05749235474006116	1994	0.0	0.0	1.0	0
"  Timeline of Yekaterinburg
"	1.5267175572519085e-08	0.0024691358024691358	2	0.0	0.0	0.0	0
"  Marco Brenner
"	4.961832061068702e-07	0.006310679611650485	70	0.0	0.0	0.0	0
"  Rancho San Bernardo (Soberanes)
"	7.633587786259542e-09	0.02040816326530612	1	0.0	0.0	0.0	0
"  John Hay Air Station
"	3.816793893129771e-08	0.004310344827586207	5	0.0	0.0	0.0	0
"  1994 British Touring Car Championship
"	2.2900763358778627e-08	0.002142857142857143	3	0.0	0.0	0.0	0
"  Chuck Taylor (wrestler)
"	5.34351145038168e-08	0.0029411764705882353	7	0.0	0.0	0.0	0
"  Ian Monks
"	6.030534351145038e-07	0.03110236220472441	85	0.0	0.0	0.0	0
"  Zapisovatelé otcovský lásky
"	7.633587786259542e-09	0.0002840909090909091	1	0.0	0.0	0.0	0
"  Didier Walter
"	1.3740458015267175e-07	0.025925925925925925	19	0.0	0.0	0.0	0
"  Dunbar-Creigh House
"	0.0	0.0	0	0.0	0.0	0.0	0
"  1990–91 ACB season
"	2.2900763358778627e-08	0.013761467889908258	3	0.0	0.0	0.0	0
"  Aynabaji
"	3.9160305343511454e-06	0.001382585751978892	556	0.0	0.0	0.0	0
"  Animals Are People Too
"	1.702290076335878e-05	0.01956896551724138	2417	0.0	0.0	0.0	0
"  Donkey in Lahore
"	2.2900763358778627e-08	0.0006960556844547563	3	0.0	0.0	0.0	0
"  Baton Rouge Bombers
"	5.34351145038168e-08	0.016091954022988506	7	0.0	0.0	0.0	0
"  Minister of National Defence (Burundi)
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Ernest Bošnjak
"	7.633587786259542e-09	0.0003636363636363636	1	0.0	0.0	0.0	0
"  Controlling the Famous
"	2.2900763358778627e-08	4.926108374384236e-07	3	0.0	0.0	0.0	0
"  Alisha Morrison
"	7.633587786259542e-08	0.00078125	10	0.0	0.0	0.0	0
"  Knock on Wood (Amii Stewart album)
"	3.816793893129771e-08	0.02100840336134454	5	0.0	0.0	0.0	0
"  Jack Cohen (businessman)
"	5.34351145038168e-08	0.023026315789473683	7	0.0	0.0	0.0	0
"  Earl Gill
"	5.267175572519084e-07	0.005267175572519084	74	0.0	0.0	0.0	0
"  Pavel Drozd
"	8.015267175572519e-07	0.003583617747440273	113	0.0	0.0	0.0	0
"  80000 Shots
"	2.2900763358778627e-08	0.0015151515151515152	3	0.0	0.0	1.0	0
"  Ischyropoda
"	0.0	0.0	0	0.0	0.0	0.0	0
"  San Guillermo, Isabela
"	4.5801526717557254e-08	0.0004347826086956522	6	0.0	0.0	0.0	0
"  Andrés Guglielminpietro
"	2.2900763358778627e-08	0.00019736842105263157	3	0.0	0.0	0.0	0
"  Erling Enger
"	3.053435114503817e-08	0.0009546539379474941	4	0.0	0.0	0.0	0
"  Pergola (album)
"	2.2900763358778627e-08	0.006493506493506494	3	0.0	0.0	0.0	0
"  Seyyed Morad, Khuzestan
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Qijianglong
"	1.6793893129770992e-07	0.002441860465116279	23	0.0	0.0	0.0	0
"  Ardit Osmani
"	0.0	0.0	0	0.0	0.0	0.0	0
"  West Bengal Police
"	0.00022900763358778625	0.07033898305084746	32519	0.0	0.0	0.0	0
"  Louisiana's 16th State Senate district
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Constitution of the People's Republic of China
"	0.0001351145038167939	0.06026490066225165	19186	0.0	0.0	0.0	0
"  Platydoris rolani
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Hekuran Kryeziu
"	1.5267175572519085e-08	3.289473684210526e-05	2	0.0	0.0	0.0	0
"  Patricia Godchaux
"	3.053435114503817e-08	0.007079646017699115	4	0.0	0.0	0.0	0
"  South Coventry (CDP), Connecticut
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Om Yentieng
"	4.5801526717557254e-08	0.0008207934336525308	6	0.0	0.0	0.0	0
"  Alesia Holliday
"	3.816793893129771e-08	0.0014534883720930232	5	0.0	0.0	0.0	0
"  Phoolpur Pawai (Assembly constituency)
"	0.0	0.0	0	0.0	0.0	0.0	0
"  James Garvan
"	2.137404580152672e-07	0.002631578947368421	30	0.0	0.0	0.0	0
"  Filetail catshark
"	6.870229007633587e-08	0.0033088235294117647	9	0.0	0.0	0.0	0
"  Neil Dodgson
"	1.3969465648854963e-05	0.4295774647887324	1983	6.578947368421053e-07	0.16666666666666666	6.0	0
"  Pope Gregory I
"	2.0534351145038167e-05	0.032970620239390645	2915	6.578947368421053e-07	1.0	1.0	0
"  Craig Kennedy
"	1.748091603053435e-05	0.021009174311926605	2482	0.0	0.0	1.0	0
"  Dan Rather
"	0.00012290076335877862	0.013385826771653543	17451	0.0	0.0	3.0	0
"  2014 South Napa earthquake
"	2.633587786259542e-06	0.05819112627986348	373	6.578947368421053e-07	1.0	1.0	0
"  Shotter's Nation
"	6.870229007633587e-08	0.0003930131004366812	9	0.0	0.0	0.0	0
"  Penang Toy Museum
"	7.633587786259542e-09	0.00012033694344163658	1	0.0	0.0	0.0	0
"  Echidna flea
"	7.633587786259542e-09	0.020618556701030927	1	0.0	0.0	0.0	0
"  We Can Do Better
"	0.0020610687022900765	0.015901639344262294	292671	0.0009276315789473684	0.3472222222222222	3490.0	0
"  Daniel Marino
"	1.3053435114503816e-05	0.03030852994555354	1853	1.9736842105263158e-05	0.25	42.0	0
"  2012 in Moldova
"	6.870229007633587e-08	0.00029032258064516127	9	0.0	0.0	0.0	0
"  Nethertown
"	3.6641221374045804e-07	0.0004173913043478261	52	0.0	0.0	0.0	0
"  Amonkhet
"	1.1145038167938932e-05	0.0012166666666666667	1582	0.0	0.0	0.0	0
"  Dishman, Washington
"	2.2900763358778627e-08	0.0014851485148514852	3	0.0	0.0	0.0	0
"  Craugastor obesus
"	1.5267175572519085e-08	0.0041753653444676405	2	0.0	0.0	0.0	0
"  Rytel Wieś railway station
"	7.633587786259542e-09	0.045454545454545456	1	0.0	0.0	0.0	0
"  Mike Tyson
"	0.000533587786259542	0.0027521008403361344	75769	1.3157894736842106e-06	0.1111111111111111	18.0	0
"  Football in the Comoros
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Bonnie Judd
"	6.106870229007634e-08	0.002191780821917808	8	0.0	0.0	0.0	0
"  IOMO
"	6.862595419847328e-06	0.005654450261780105	974	0.0	0.0	1.0	0
"  Finlay Calder
"	4.274809160305344e-07	0.010193321616871705	60	0.0	0.0	0.0	0
"  Linthicum (surname)
"	7.633587786259542e-09	0.012658227848101266	1	0.0	0.0	0.0	0
"  Phil Ahwesh
"	3.053435114503817e-08	0.0034482758620689655	4	0.0	0.0	0.0	0
"  Pile weave
"	1.732824427480916e-06	0.00549800796812749	246	0.0	0.0	0.0	0
"  Forward exchange market
"	2.580152671755725e-05	0.027862595419847327	3663	0.0	0.0	4.0	0
"  Ahrida Synagogue of Istanbul
"	7.633587786259542e-09	0.001364256480218281	1	0.0	0.0	0.0	0
"  Rosewood Park (Austin, Texas)
"	7.633587786259542e-09	0.0047169811320754715	1	0.0	0.0	0.0	0
"  St Paul's Church, Little Eaton
"	7.633587786259542e-09	0.0028735632183908046	1	0.0	0.0	0.0	0
"  Bhudev Mukhopadhyay
"	8.931297709923664e-07	0.036936936936936934	126	0.0	0.0	0.0	0
"  Bob Morton (politician)
"	3.816793893129771e-08	0.5	5	0.0	0.0	0.0	0
"  Motha dam
"	1.5267175572519085e-08	0.02040816326530612	2	0.0	0.0	0.0	0
"  New York State Route 190
"	1.5267175572519085e-08	0.0011695906432748538	2	0.0	0.0	0.0	0
"  Pudim Abade de Priscos
"	4.5801526717557254e-08	0.00029850746268656717	6	0.0	0.0	0.0	0
"  Donald B. Partridge
"	1.5267175572519085e-08	0.0017094017094017094	2	0.0	0.0	0.0	0
"  History of the Uyghur people
"	6.106870229007634e-08	0.0008	8	0.0	0.0	0.0	0
"  Live at the Corner (Something for Kate album)
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Lillian de la Torre
"	5.877862595419848e-07	0.008156779661016949	83	0.0	0.0	0.0	0
"  Dornier Do 13
"	6.106870229007634e-08	0.002325581395348837	8	0.0	0.0	0.0	0
"  Stadtroda
"	1.4427480916030534e-05	0.00328125	2048	0.0	0.0	3.0	0
"  Line-of-sight propagation
"	3.3969465648854964e-05	0.14415204678362573	4823	2.4342105263157896e-05	0.24342105263157895	156.0	0
"  Mammals (play)
"	2.801526717557252e-06	0.025664335664335663	397	0.0	0.0	0.0	0
"  Nadivi
"	9.312977099236642e-07	0.008082191780821918	132	0.0	0.0	1.0	0
"  Amy Winehouse at the BBC
"	4.5801526717557254e-08	0.00037267080745341616	6	0.0	0.0	0.0	0
"  Biscuit Love
"	3.3893129770992365e-06	0.0046936416184971096	481	0.0	0.0	0.0	0
"  IFK Trollhättan
"	3.3358778625954198e-06	0.00747008547008547	473	0.0	0.0	0.0	0
"  Uttarer Sur
"	1.2900763358778626e-06	0.04533333333333334	183	0.0	0.0	0.0	0
"  Tsivozersky Pogost
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Totnes Museum
"	2.2137404580152672e-07	0.012831858407079646	31	0.0	0.0	0.0	0
"  Middleton-Rutledge-Pinckney family
"	3.816793893129771e-08	0.03355704697986577	5	0.0	0.0	0.0	0
"  Noisestorm
"	8.702290076335877e-06	0.001285551763367463	1235	0.0	0.0	0.0	0
"  Lubov Azria
"	1.2748091603053436e-06	0.0034429065743944638	181	0.0	0.0	0.0	0
"  Hesperobaris
"	2.2900763358778627e-08	0.014634146341463415	3	0.0	0.0	0.0	0
"  University of South Florida Sarasota–Manatee
"	3.954198473282443e-05	0.04362903225806452	5614	6.578947368421053e-07	0.5	2.0	0
"  Inphi Corporation
"	2.9770992366412214e-05	0.05028409090909091	4227	6.578947368421053e-07	0.5	2.0	0
"  Xlox
"	2.595419847328244e-06	0.014049586776859505	368	6.578947368421053e-07	0.3333333333333333	3.0	0
"  Țarcu Mountains
"	3.816793893129771e-08	0.0008291873963515755	5	0.0	0.0	0.0	0
"  Dresden Transport Museum
"	1.6793893129770992e-07	0.0015714285714285715	23	0.0	0.0	0.0	0
"  Eugenia setosa
"	7.633587786259542e-09	0.009708737864077669	1	0.0	0.0	0.0	0
"  Planostocha curvosa
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Sarah Grueneberg
"	1.6793893129770992e-07	0.0014838709677419354	23	0.0	0.0	0.0	0
"  Ricardo Serrano (football manager)
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Dilip Rayamajhi
"	5.419847328244275e-06	0.00445	769	0.0	0.0	0.0	0
"  Warez P2P
"	5.519083969465649e-06	0.06554545454545455	783	0.0	0.0	0.0	0
"  Leândro Messias dos Santos
"	7.633587786259542e-09	0.005154639175257732	1	0.0	0.0	0.0	0
"  Odostomia ciguatonis
"	7.633587786259542e-09	0.037037037037037035	1	0.0	0.0	0.0	0
"  Shai Mehr Ali
"	1.5267175572519085e-08	0.003472222222222222	2	0.0	0.0	0.0	0
"  Dan Ireland
"	3.114503816793893e-06	0.008114754098360656	442	0.0	0.0	0.0	0
"  George Swan (footballer)
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Claire Jones (harpist)
"	1.5267175572519085e-08	0.0036036036036036037	2	0.0	0.0	0.0	0
"  Galway Plate
"	2.2137404580152672e-07	0.0025280898876404493	31	0.0	0.0	0.0	0
"  Xhariep District Municipality
"	4.0458015267175574e-07	0.0011989795918367348	57	0.0	0.0	0.0	0
"  Omnipresence
"	0.0002694656488549618	0.033428571428571426	38264	6.842105263157895e-05	0.25788497217068646	673.0	0
"  Eulima nitidula
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Emilie von Büttner
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Schmidtke
"	0.0001351145038167939	0.018209876543209876	19186	3.5526315789473684e-05	0.062103929024081114	869.0	0
"  Kinegan
"	0.0	0.0	0	0.0	0.0	0.0	0
"  David Eduard Steiner
"	7.633587786259542e-09	0.006756756756756757	1	0.0	0.0	0.0	0
"  Harry Myatt
"	1.5267175572519085e-08	0.004424778761061947	2	0.0	0.0	0.0	0
"  Newcomb Art Museum
"	2.114503816793893e-06	0.015114942528735633	300	0.0	0.0	0.0	0
"  Posht Kalat
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Bernie Tiede
"	1.1297709923664122e-06	0.008090909090909091	160	0.0	0.0	0.0	0
"  Poh Ah Tiam
"	3.816793893129771e-08	0.001644736842105263	5	0.0	0.0	0.0	0
"  Spalding, Lincolnshire
"	1.2442748091603054e-05	0.0035232067510548525	1766	0.0	0.0	0.0	0
"  Kevin Cummins (photographer)
"	3.053435114503817e-08	0.010362694300518135	4	0.0	0.0	0.0	0
"  Sewell Jones
"	5.877862595419848e-07	0.0023846153846153848	83	0.0	0.0	0.0	0
"  Suludnon
"	4.5801526717557254e-08	0.0013215859030837004	6	0.0	0.0	0.0	0
"  Keepsake (Hatchie album)
"	7.633587786259542e-09	0.029411764705882353	1	0.0	0.0	0.0	0
"  Strine
"	9.770992366412214e-05	0.017737430167597764	13874	5.263157894736842e-06	0.2962962962962963	27.0	0
"  Mad About Alice
"	6.106870229007634e-08	0.0008547008547008547	8	0.0	0.0	0.0	0
"  Charles Ammon, 1st Baron Ammon
"	3.816793893129771e-08	0.0211864406779661	5	0.0	0.0	0.0	0
"  Mission laïque française
"	3.954198473282442e-06	0.011252446183953033	561	0.0	0.0	0.0	0
"  Tamiya-ryū (Tsumaki)
"	7.633587786259542e-09	0.005747126436781609	1	0.0	0.0	0.0	0
"  Merseyside Express
"	2.2900763358778627e-08	0.0012145748987854252	3	0.0	0.0	0.0	0
"  Agabus punctulatus
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Bud Gulka
"	1.5267175572519085e-08	0.022388059701492536	2	0.0	0.0	0.0	0
"  Yours Is No Disgrace
"	1.068702290076336e-06	0.002404006677796327	151	0.0	0.0	0.0	0
"  Christina Liebherr
"	4.5801526717557254e-08	0.0004511278195488722	6	0.0	0.0	0.0	0
"  Chatalar Inscription
"	4.5801526717557254e-08	0.008771929824561403	6	0.0	0.0	0.0	0
"  Mystrocneme albicorpus
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Dalibor Balgač
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Alberta Highway 41
"	3.816793893129771e-08	0.0032679738562091504	5	0.0	0.0	0.0	0
"  Mayor of the District of Columbia
"	0.00016259541984732823	0.05354523227383863	23088	0.0	0.0	0.0	0
"  Cherokee IOOF Lodge No. 219
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Errigal
"	3.442748091603054e-05	0.011446700507614213	4888	0.0	0.0	0.0	0
"  Malaysian Gods
"	6.106870229007634e-08	0.006349206349206349	8	0.0	0.0	0.0	0
"  Darlington Mowden Park R.F.C.
"	3.053435114503817e-08	0.00031496062992125983	4	0.0	0.0	0.0	0
"  James J. Barbour
"	3.053435114503817e-08	0.0005722460658082976	4	0.0	0.0	0.0	0
"  Stephen Reynolds (director)
"	7.633587786259542e-09	0.005847953216374269	1	0.0	0.0	0.0	0
"  Potrošeni
"	5.038167938931297e-07	0.0013523809523809523	71	0.0	0.0	0.0	0
"  Canoeing at the 2014 Asian Games – Men's slalom C-1
"	0.0	0.0	0	0.0	0.0	0.0	0
"  University of Glasgow
"	0.00316793893129771	0.04341825902335456	449847	0.0014802631578947369	0.36721311475409835	6160.0	0
"  Dancing Queen (American TV series)
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Mad Jack Hall
"	7.633587786259542e-09	0.0032258064516129032	1	0.0	0.0	0.0	0
"  Otis Lambeth
"	7.633587786259542e-09	0.000980392156862745	1	0.0	0.0	0.0	0
"  Nematode
"	0.000732824427480916	0.02782608695652174	104061	0.0001506578947368421	0.2791946308724832	737.0	0
"  Samsung Galaxy Note Pro 12.2
"	9.618320610687023e-06	0.0008732394366197183	1365	0.0	0.0	0.0	0
"  Kustánszeg
"	1.5267175572519085e-08	2.9411764705882354e-05	2	0.0	0.0	0.0	0
"  George Steptoe Washington
"	5.34351145038168e-07	0.008955223880597015	75	0.0	0.0	0.0	0
"  Rheban Castle
"	7.633587786259542e-09	0.002288329519450801	1	0.0	0.0	0.0	0
"  4th Home Counties Brigade, Royal Field Artillery
"	7.633587786259542e-09	0.0053475935828877	1	0.0	0.0	0.0	0
"  Sheffield Business Awards
"	1.0152671755725192e-06	0.01971014492753623	144	0.0	0.0	0.0	0
"  Henry VanSant
"	1.7557251908396946e-07	0.03535353535353535	24	0.0	0.0	0.0	0
"  Lara Rae
"	1.2977099236641221e-07	0.002401129943502825	18	0.0	0.0	0.0	0
"  Due to High Expectations... The Flaming Lips Are Providing Needles for Your Balloons
"	3.816793893129771e-08	0.0032679738562091504	5	0.0	0.0	0.0	0
"  Catholic Church in Nepal
"	3.816793893129771e-08	7.898894154818325e-05	5	0.0	0.0	0.0	0
"  Curtitoma finmarchia
"	7.633587786259542e-09	0.018518518518518517	1	0.0	0.0	0.0	0
"  Wálter Guevara
"	6.106870229007634e-08	0.00175054704595186	8	0.0	0.0	0.0	0
"  Jennifer & Kevin McCoy
"	8.931297709923664e-07	0.07616580310880829	126	0.0	0.0	0.0	0
"  John Graham (footballer, born 1926)
"	7.633587786259542e-09	0.25	1	0.0	0.0	0.0	0
"  List of Republic of the Congo films
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Dharmapuri block
"	3.816793893129771e-08	0.0013297872340425532	5	0.0	0.0	0.0	0
"  Krościna Mała
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Guidance Recordings
"	6.870229007633587e-08	0.0005294117647058823	9	0.0	0.0	0.0	0
"  Distributed Data Management Architecture
"	7.625954198473283e-05	0.5808139534883721	10828	0.0	0.0	1.0	0
"  Algerian Swimming Federation
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Justice League in other media
"	3.221374045801527e-06	0.040566037735849055	457	0.0	0.0	0.0	0
"  Eric Walther
"	6.717557251908397e-07	0.008376068376068376	95	0.0	0.0	0.0	0
"  Gatti railway station
"	1.5267175572519085e-08	0.009433962264150943	2	0.0	0.0	0.0	0
"  Cherokee War of 1776
"	2.2900763358778627e-08	0.001176470588235294	3	0.0	0.0	0.0	0
"  Extensor pollicis longus muscle
"	3.221374045801527e-06	0.030357142857142857	457	0.0	0.0	0.0	0
"  Elsewhere (band)
"	4.5801526717557254e-08	0.005555555555555556	6	0.0	0.0	1.0	0
"  Socialist Party of Indonesia
"	5.34351145038168e-08	0.00026119402985074624	7	0.0	0.0	0.0	0
"  Penny-farthing
"	8.244274809160305e-05	0.010619469026548672	11706	0.0	0.0	3.0	0
"  The Laidlaw Memorial School and Junior College, Ketti
"	6.870229007633587e-08	0.013254786450662739	9	0.0	0.0	0.0	0
"  Parliament House, Brisbane
"	2.6946564885496184e-06	0.023835616438356164	382	0.0	0.0	0.0	0
"  Junction City, Louisiana
"	4.5801526717557254e-08	0.0005405405405405405	6	0.0	0.0	0.0	0
"  Kord Neshin
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Ilyich Street, Novosibirsk
"	7.633587786259542e-09	0.038461538461538464	1	0.0	0.0	0.0	0
"  Actinobole condensatum
"	7.633587786259542e-09	0.004672897196261682	1	0.0	0.0	0.0	0
"  Charlie Barr
"	6.412213740458015e-07	0.009649122807017544	91	0.0	0.0	0.0	0
"  South Fork Musselshell River
"	7.633587786259542e-09	0.001076426264800861	1	0.0	0.0	0.0	0
"  Eagle River Airport
"	3.053435114503817e-08	0.0004250797024442083	4	0.0	0.0	0.0	0
"  Joyanti Chutia
"	5.267175572519084e-07	0.01879432624113475	74	0.0	0.0	2.0	0
"  Tiara Thomas
"	2.8396946564885497e-06	0.0010753623188405797	403	0.0	0.0	0.0	0
"  Cliff Lodge
"	1.1374045801526717e-05	0.013243243243243243	1615	0.0	0.0	0.0	0
"  Boeing B-29 Superfortress
"	1.351145038167939e-05	0.008730964467005076	1918	0.0	0.0	0.0	0
"  Keith Richards
"	0.00023129770992366412	0.006110056925996205	32844	0.0	0.0	8.0	0
"  Caladenia cairnsiana
"	7.633587786259542e-08	0.008	10	0.0	0.0	0.0	0
"  Brian Dabul
"	2.9007633587786257e-07	0.0008333333333333334	41	0.0	0.0	0.0	0
"  Alaraz, Iran
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Témiscouata (electoral district)
"	1.5267175572519085e-08	0.010101010101010102	2	0.0	0.0	0.0	0
"  Maximilian Krauß
"	1.0763358778625955e-06	0.0012540894220283534	152	0.0	0.0	0.0	0
"  Sex verification in sports
"	1e-06	0.05909090909090909	142	0.0	0.0	0.0	0
"  Jang Seoknam
"	1.5267175572519085e-08	0.010362694300518135	2	0.0	0.0	0.0	0
"  The Man Who
"	0.006778625954198474	0.005246987951807229	962564	9.013157894736842e-05	0.2723809523809524	637.0	0
"  2007 Michigan Wolverines football team
"	5.34351145038168e-08	0.009575923392612859	7	0.0	0.0	0.0	0
"  Koss Corporation
"	3.068702290076336e-06	0.019508928571428573	435	0.0	0.0	0.0	0
"  Wurmbea dioica
"	3.435114503816794e-07	0.004731182795698925	48	0.0	0.0	0.0	0
"  Persuasive definition
"	2.1755725190839695e-05	0.14486486486486486	3089	1.3157894736842106e-06	0.6666666666666666	3.0	0
"  Dugrai
"	2.2900763358778627e-08	0.0004761904761904762	3	0.0	0.0	0.0	0
"  Pellionia repens
"	1.5267175572519085e-08	0.00032206119162640903	2	0.0	0.0	0.0	0
"  Let There Be Country
"	2.2900763358778627e-08	0.00030864197530864197	3	0.0	0.0	0.0	0
"  Senegal
"	0.02366412213740458	0.017666666666666667	3360305	0.00010131578947368421	0.3390119250425894	699.0	0
"  2019–20 Azerbaijan Cup
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Primera División de Fútbol Profesional Clausura 2006
"	7.633587786259542e-09	0.007246376811594203	1	0.0	0.0	0.0	0
"  Darreh Garm, Borujerd
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Colegio Alemán de Guadalajara
"	1.0229007633587787e-06	0.00931899641577061	145	0.0	0.0	0.0	0
"  Monster Rancher 4
"	4.488549618320611e-06	0.0297979797979798	637	0.0	0.0	0.0	0
"  Beckles
"	9.389312977099236e-05	0.013442622950819673	13332	1.9736842105263157e-06	0.3333333333333333	10.0	0
"  Seattle Public Schools
"	0.0002786259541984733	0.075717017208413	39564	0.0	0.0	1.0	0
"  2018 Scotties Tournament of Hearts
"	2.2900763358778626e-07	0.008814589665653495	32	0.0	0.0	0.0	0
"  Komoni, Comoros
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Sachi Tainaka
"	4.5801526717557254e-08	0.00026431718061674007	6	0.0	0.0	0.0	0
"  Bukit Bintang
"	0.0001083969465648855	0.00411764705882353	15392	0.0	0.0	0.0	0
"  Malcolm MacFarlane
"	1.0229007633587787e-06	0.004896551724137931	145	0.0	0.0	2.0	0
"  Oji-Cree
"	0.0012824427480916032	0.7654867256637168	182106	0.0	0.0	1.0	0
"  Glur2 RNA editing
"	4.5801526717557254e-08	0.005309734513274336	6	0.0	0.0	0.0	0
"  Grynex lineatus
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Revolutionary Communist League (Mandatory Palestine)
"	7.633587786259542e-09	0.014925373134328358	1	0.0	0.0	0.0	0
"  Gerhard Sperling
"	2.2900763358778627e-08	0.0008902077151335311	3	0.0	0.0	0.0	0
"  RIBA National Award
"	4.931297709923664e-06	0.021875	700	0.0	0.0	0.0	0
"  Ways T'Burn
"	0.0	0.0	0	0.0	0.0	0.0	0
"  French ship Léopard
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Nyassachromis boadzulu
"	7.633587786259542e-09	0.0005747126436781609	1	0.0	0.0	0.0	0
"  Arzhanov
"	3.3358778625954198e-06	0.011763224181360202	473	1.3157894736842106e-06	0.030303030303030304	63.0	0
"  Pop (ghost)
"	9.770992366412214e-07	0.00167989417989418	138	0.0	0.0	0.0	0
"  Maya Jane Coles
"	5.099236641221374e-06	0.0012079566003616636	724	0.0	0.0	0.0	0
"  The Three Ladies of London
"	2.5419847328244274e-06	0.017135416666666667	360	0.0	0.0	0.0	0
"  Tigranakert of Artsakh
"	2.2900763358778627e-08	0.0012987012987012987	3	0.0	0.0	0.0	0
"  Alexander H. Bailey
"	3.053435114503817e-08	0.0008456659619450317	4	0.0	0.0	0.0	0
"  Hylemya nigrimana
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Niklaus Riggenbach
"	9.16030534351145e-07	0.008879492600422832	130	0.0	0.0	0.0	0
"  Gareth Keenan
"	1.816793893129771e-06	0.01185929648241206	257	0.0	0.0	0.0	0
"  Meiso Mizuhara
"	1.5267175572519085e-08	0.004672897196261682	2	0.0	0.0	0.0	0
"  Richard Coxe (priest)
"	0.0	0.0	0	0.0	0.0	0.0	0
"  John Bibby (businessman)
"	0.0	0.0	0	0.0	0.0	0.0	0
"  1973 All-Ireland Under-21 Hurling Championship Final
"	0.0	0.0	0	0.0	0.0	0.0	0
"  Femi Ilesanmi
"	6.106870229007634e-07	0.004624277456647399	86	0.0	0.0	0.0	0
"  International School of Barcelona
"	8.702290076335878e-05	0.23170731707317074	12357	0.0	0.0	0.0	0
"  Gong ageng
"	2.3282442748091603e-06	0.02715686274509804	330	0.0	0.0	0.0	0
