phrase,concordance_score,frequency,uniqueness,wiki_score,total
runtime systems,-0.9647212456052235,-0.9995070248952428,0.5304295644346653,0.8,0.3240097659100537
computational methods,-0.9809933646131208,-0.9797880207049544,0.5310296544481672,0.8,0.3228249387744594
spatiotemporal data,-0.5008287292817679,-0.9930983485333991,0.9934990248537281,0.0,0.3222953343652425
input data,-0.7535455943498319,-0.9965491742666995,0.9216382457368606,0.19999999999999996,0.3218779127157775
dictionary attack,-0.8191863385233551,-0.9990140497904856,0.7877181577236585,0.3999999999999999,0.32164451770761876
optimization algorithm,-0.8849117804312957,-0.9699285186098102,0.5707856178426765,0.7,0.32062033503401954
network approach,-0.997525178149616,-0.9970421493714567,0.9212881932289843,0.30000000000000004,0.32009880276202773
runtime performance,-0.9647212456052235,-1.0,0.518227734160124,0.8,0.3184942935312723
fitness function,-0.20066298342541433,-0.9995070248952428,0.8839825973896083,0.0,0.3177173700667495
polynomial time,-0.17306153553057724,-0.9802809958097116,0.24933740061009146,0.8,0.31722855015446894
large networks,-0.992516539017855,-0.9852107468572837,0.9103865579836976,0.30000000000000004,0.31653593289712145
systems development,-0.9502832587915461,-0.9955632240571851,0.9732959943991599,0.19999999999999996,0.3156625474580308
model checking,-0.9593185576393073,-0.9423219127434065,0.8145721858278743,0.3999999999999999,0.315543604339477
peer-to-peer computing,-0.7152328334648776,-0.9990140497904856,0.8890333550032505,0.19999999999999996,0.3128293822422068
network theory,-0.997525178149616,-0.9965491742666995,0.9021353202980447,0.30000000000000004,0.31150465869834276
image understanding,-0.9848688265551981,-0.9970421493714567,0.8977846677001549,0.30000000000000004,0.3114206690132172
robot path,-0.9610828729281768,-1.0,0.6509976496474472,0.6000000000000001,0.30878651140212476
transaction processing,-0.8135013812154697,-0.9935913236381563,0.7536630494574184,0.3999999999999999,0.30744359889161
reverse engineering,-0.6225175451694789,-0.9842247966477693,0.7627644146621992,0.30000000000000004,0.3056551149901794
recognition performance,-0.9668980497709779,-0.9995070248952428,0.8009201380207029,0.3999999999999999,0.30540400339890744
computational systems,-0.9508259529692662,-0.997535124476214,0.5609341401210182,0.7,0.3049197138852575
number generators,-0.7904623437045653,-0.9995070248952428,0.5027254088113218,0.7,0.30268173116464786
model databases,-0.9964620374049813,-1.0,0.8019702955443317,0.3999999999999999,0.301417327384202
privacy enhancing,-0.9659978675971698,-0.9995070248952428,0.5560834125118768,0.7,0.30036250424600697
video games,-0.8539649008774781,-0.97880207049544,0.98219732959944,0.10000000000000009,0.2999539596633543
feature vectors,-0.8798258831408002,-0.9980280995809712,0.36875531329699474,0.8999999999999999,0.299064603533479
information gain,-0.9985095054854498,-0.9990140497904856,0.8730809621443216,0.30000000000000004,0.298159304652603
software metrics,-0.9940088554523726,-0.990633473009613,0.4028604290643598,0.8999999999999999,0.2976541911106253
functional specification,-0.9858293618995403,-1.0,0.7092063809571436,0.5,0.2962684671457836
network models,-0.9832060012453177,-0.990633473009613,0.9383407511126669,0.19999999999999996,0.2952407641634218
network traffic,-0.9187697051759752,-0.9822528962287405,0.9128369255388309,0.19999999999999996,0.29384851590464056
artificial data,-0.9716769580760481,-1.0,0.6975546331949793,0.5,0.2931480412263335
digital signature,-0.9264368763915231,-0.9980280995809712,0.8377256588488273,0.30000000000000004,0.29310961004419533
hardware description,-0.9824030567460112,-0.9995070248952428,0.9332899934990249,0.19999999999999996,0.2926446873178974
domain experts,-0.9128209294767631,-0.9970421493714567,0.8297744661699256,0.30000000000000004,0.2916232628863792
image domain,-0.9970459359205674,-0.9995070248952428,0.9357903685552833,0.19999999999999996,0.29157342421703025
parallel scheduling,-0.9938807666992441,-0.9980280995809712,0.46787018052707907,0.8,0.2915580612532504
configuration management,-0.8410165745856354,-0.9940842987429135,0.8822823423513526,0.19999999999999996,0.29117035293311766
error detection,-0.9202522462190971,-0.9921123983238846,0.7521628244236636,0.3999999999999999,0.29082981414158976
microarray data,-0.25069060773480656,-0.9768301700764112,0.9934990248537281,-0.19999999999999996,0.29062946152013613
stream processing,-0.9010497237569061,-0.9837318215430121,0.8210731609741462,0.30000000000000004,0.29013887279767925
feature space,-0.9202522462190971,-0.9926053734286419,0.9050357553633046,0.19999999999999996,0.28959798430919037
computational models,-0.970937560731836,-0.9709144688193246,0.530329549432415,0.7,0.28946193969384504
user inputs,-0.9977918846730819,-1.0,0.6179926989048357,0.6000000000000001,0.2884279318062138
micropayment systems,-0.0005524861878453136,-0.9995070248952428,0.9843976596489472,-0.30000000000000004,0.2879207226690873
data set,-0.9422489437764056,-0.9990140497904856,0.9840976146421965,0.10000000000000009,0.28655588253300335
remote access,-0.9344014732965009,-0.9940842987429135,0.901935290293544,0.19999999999999996,0.286006444700474
smart cards,-0.8105235464351487,-0.9704214937145674,0.8574286142921439,0.19999999999999996,0.28574326978046405
serious games,-0.8929371360310587,-0.9719004190288391,0.8846326949042358,0.19999999999999996,0.28554912135080535
knowledge base,-0.7163323416914578,-0.9940842987429135,0.9058358753813072,0.10000000000000009,0.2854720777307239
sample images,-0.9633482747836964,-1.0,0.9074861229184377,0.19999999999999996,0.2838665140957425
logic programs,-0.9431019296981343,-0.9334483608577767,0.8129719457918687,0.30000000000000004,0.2826996681087319
pattern recognition,-0.4250292985099615,-0.8752772984964259,0.7109066359953993,0.19999999999999996,0.2823897264966142
model optimization,-0.9964620374049813,-0.9985210746857284,0.7594639195879382,0.3999999999999999,0.28236340446953856
inclusive design,0.599779005524862,-0.9955632240571851,0.6903535530329548,-0.19999999999999996,0.2808477884906997
social network,-0.9128209294767631,-0.9615479418289377,0.9566935040256039,0.10000000000000009,0.28051154029856046
network design,-0.9581474416627956,-0.9783090953906828,0.9723458518777817,0.10000000000000009,0.2799180623260483
object recognition,-0.8336818471968479,-0.9526743899433079,0.7712656898534782,0.30000000000000004,0.2793835638573726
handheld devices,-0.1898461997909512,-0.9901404979048558,0.6384457668650299,0.19999999999999996,0.27931664022537794
performance modeling,-0.9974128967809015,-0.969435543505053,0.7491623743561535,0.3999999999999999,0.27903935676788116
network based,-0.9653070301149448,-1.0,0.9713457018552785,0.10000000000000009,0.27730951131763365
computational efficiency,-0.9307143452066965,-0.9960561991619423,0.4110116517477622,0.8,0.27554528154739144
channel coding,-0.9703187420314492,-0.9960561991619423,0.6544481672250839,0.5,0.2741510539884733
video content,-0.99374796880078,-0.9926053734286419,0.9725458818822823,0.10000000000000009,0.273953182855478
visual analysis,-0.9821371527323192,-0.9871826472763126,0.8860329049357403,0.19999999999999996,0.27203510194741964
proof system,-0.8581689029202841,-0.9980280995809712,0.8454268140221033,0.19999999999999996,0.2718153258928553
loss functions,-0.9385704419889502,-0.9990140497904856,0.8719307896184427,0.19999999999999996,0.27163258654043243
log n,-0.737801686536784,-0.988168597485827,0.9585437815672351,0.0,0.2712660188504469
visual interfaces,-0.9821371527323192,-0.9950702489524279,0.6508476271440717,0.5,0.270807346857363
cache management,-0.919759241791313,-0.997535124476214,0.7838175726358956,0.30000000000000004,0.2698772651936454
application areas,-0.9292420866273923,-0.9995070248952428,0.9426413962094313,0.10000000000000009,0.26982696405537315
private information,-0.5722967640094713,-0.9876756223810698,0.977796669500425,-0.09999999999999998,0.2697802055547171
approximation algorithm,-0.7787599754450583,-0.9911264481143702,0.18977846677001553,1.0,0.2690299913240297
rapid prototyping,-0.7787599754450583,-0.9827458713334977,0.8095714357153574,0.19999999999999996,0.26835585618847724
malicious code,-0.8957836580401279,-0.9955632240571851,0.3046957043556533,0.8999999999999999,0.2679673570511655
higher order,-0.9597028005334349,-0.9546462903623367,0.9426413962094313,0.10000000000000009,0.267500893696112
formal analysis,-0.9895378916105132,-0.9866896721715553,0.7983697554633196,0.30000000000000004,0.2665012226083391
motion planning,-0.979929258382297,-0.9763371949716539,0.8681802270340551,0.19999999999999996,0.26487485365939756
large graphs,-0.992516539017855,-0.9886615725905842,0.5621343201480222,0.6000000000000001,0.2646498845844026
parallel data,-0.9938807666992441,-0.9945772738476707,0.7965194779216884,0.30000000000000004,0.2646227863674897
extract features,-0.9058142594054196,-1.0,0.6883532529879484,0.3999999999999999,0.2638868249337638
computer worms,-0.9974599724260081,-0.9995070248952428,0.40741111166675004,0.8,0.2637406531413741
virtual world,-0.881421660630733,-0.9985210746857284,0.9124868730309548,0.10000000000000009,0.26347979003503336
financial applications,-0.9497945884686216,-0.9965491742666995,0.9334900235035255,0.10000000000000009,0.26277386359295835
receptive fields,1.0,-0.997535124476214,0.9003350502575387,-0.7,0.2602740163920817
digital environment,-0.9936381627772739,-0.9995070248952428,0.942541381207181,0.10000000000000009,0.2601225458818783
decision support,-0.7724072612470403,-0.9161942321912744,0.9362904435665351,0.0,0.259659898808321
block cipher,-0.9296369376479874,-0.9960561991619423,0.9169375406310947,0.10000000000000009,0.25837354267869744
external networks,-0.965370955011839,-0.9990140497904856,0.8513777066559984,0.19999999999999996,0.2583636222538992
static program,-0.9822266235796935,-1.0,0.8545781867280093,0.19999999999999996,0.2572261904906502
model-based design,-0.9269899733988132,-0.9945772738476707,0.9877981697254588,0.0,0.25573181667425093
information modeling,-0.9907231048147273,-0.9970421493714567,0.7745661849277392,0.30000000000000004,0.25509421002670074
numerical methods,-0.9283375188347565,-0.9571111658861228,0.5934390158523779,0.5,0.25494137101405046
tool environments,-0.9659978675971698,-1.0,0.6884532679901985,0.3999999999999999,0.2549042904560138
content distribution,-0.9647212456052235,-0.990633473009613,0.919387908186228,0.10000000000000009,0.25448469819253844
activation functions,-0.7787599754450583,-0.9995070248952428,0.623993599039856,0.3999999999999999,0.2540077720064143
assistive technology,-0.0005524861878453136,-0.9955632240571851,0.9857978696804521,-0.4,0.25374800722516744
complex systems,-0.9205235640921058,-0.9344343110672911,0.8965344801720259,0.10000000000000009,0.25364026591023126
usability engineering,-0.8698849741871207,-0.997535124476214,0.4175626343951593,0.7,0.25254368312594283
efficient data,-0.9412893346144607,-0.9827458713334977,0.8277741661249189,0.19999999999999996,0.2521676809973695
dynamic scheduling,-0.9827882220564623,-0.9827458713334977,0.5285792868930341,0.6000000000000001,0.2513051522267212
random number,-0.925113644310791,-0.9970421493714567,0.899634945241786,0.10000000000000009,0.25121657124361224
network protocols,-0.9867857954713923,-0.9950702489524279,0.6831024653698055,0.3999999999999999,0.2496247276480822
integrity checks,-0.936553199073249,-1.0,0.5810371555733362,0.5,0.24598374014701396
information systems,-0.7986585549369047,-0.8723194478678826,0.9819972995949395,-0.09999999999999998,0.24348402918379303
decision trees,-0.9324956590370955,-0.9516884397337935,0.8004700705105765,0.19999999999999996,0.24275276088750544
content information,-0.982913108990457,-1.0,0.9778966845026753,0.0,0.24261654167763536
systems management,-0.9756941155836183,-0.997535124476214,0.974196129419413,0.0,0.24215738467738246
virtual memory,-0.9628063126173042,-0.9955632240571851,0.8906335950392559,0.10000000000000009,0.24158600967221033
feature matching,-0.9909983816061164,-0.9945772738476707,0.821573235985398,0.19999999999999996,0.2413293352601281
feature representation,-0.9909983816061164,-0.9965491742666995,0.7433615042256339,0.30000000000000004,0.24103546094728281
equality constraints,-0.5564149785144261,-0.9930983485333991,0.36145421813272005,0.6000000000000001,0.23953723395589016
learning systems,-0.9283375188347565,-0.9980280995809712,0.9509426413962097,0.0,0.23877215582403233
spatial data,-0.8155720610296001,-0.9699285186098102,0.6740511076661502,0.30000000000000004,0.23749076336483707
morphological filtering,-0.8581689029202841,-0.9965491742666995,0.6876031404710707,0.30000000000000004,0.23586861906060427
scheduling model,-0.9518974730549769,-1.0,0.6410961644246638,0.3999999999999999,0.23570865303285216
classification problems,-0.921060773480663,-0.9792950456001972,0.7831174676201431,0.19999999999999996,0.2352789921269551
soft computing,-0.9385704419889502,-0.9649987675622381,0.7864679701955293,0.19999999999999996,0.23487508191153375
social networking,-0.9912956342758098,-0.9797880207049544,0.882732409861479,0.10000000000000009,0.2345458382610464
game loop,-0.9952020078554084,-1.0,0.8080212031804772,0.19999999999999996,0.2343292402529035
mobile environments,-0.9868113654301499,-0.981266946019226,0.7241086162924439,0.30000000000000004,0.23376382521611602
information assurance,-0.9881276379244864,-0.9940842987429135,0.7259088863329501,0.30000000000000004,0.23373563822400897
image description,-0.9970459359205674,-0.9985210746857284,0.9623443516527477,0.0,0.2335720141213649
text classification,-0.9802601289134438,-0.9792950456001972,0.7980197029554432,0.19999999999999996,0.23310509471292304
data centers,-0.9998527164480463,-0.9723933941335963,0.8803320498074712,0.10000000000000009,0.2325518452394753
particle swarm,-0.5246514075243358,-0.9871826472763126,0.645346802020303,0.19999999999999996,0.2323492174166704
interactive computer,-0.971326624572481,-1.0,0.8731809771465722,0.10000000000000009,0.23223244603008542
social networks,-0.9226302675766439,-0.7441459206310082,0.9055858378756814,0.0,0.23191179087600966
data points,-0.9798166216057365,-0.9970421493714567,0.948742311346702,0.0,0.23010943939658257
basic data,-0.972787449181695,-1.0,0.9462919437915687,0.0,0.22991325732895168
group key,-0.5587554521663275,-1.0,0.9625943891583739,-0.19999999999999996,0.22935415729631922
spam filtering,-0.7509668508287293,-0.9935913236381563,0.5592338850827623,0.3999999999999999,0.2293306544810258
admission control,-0.0005524861878453136,-0.9526743899433079,0.7698154723208481,-0.19999999999999996,0.22870037011903946
approximation algorithms,-0.7787599754450583,-0.9561252156766084,0.09591438715807366,1.0,0.22854121712054398
language generation,-0.9894706411409482,-0.9995070248952428,0.8704805720858126,0.10000000000000009,0.22832031002271136
program transformation,-0.9770917127071823,-0.9921123983238846,0.709956493474021,0.30000000000000004,0.22831104524103787
security risk,-0.9688810597770483,-1.0,0.941341201180177,0.0,0.22827138156452237
instant messaging,0.3329650092081029,-0.9945772738476707,0.5843876581487222,-0.09999999999999998,0.22819033385575693
web intelligence,-0.9952708470917965,-0.9970421493714567,0.8701305195779367,0.10000000000000009,0.22741599927772926
outsourced data,-0.6675874769797423,-0.9965491742666995,0.9934990248537281,-0.19999999999999996,0.22710898092388135
suffix trees,-0.33406998158379375,-0.9990140497904856,0.025803870580586974,0.8999999999999999,0.22655054203417074
formal requirements,-0.9895378916105132,-0.9995070248952428,0.788418262739411,0.19999999999999996,0.22638218324639578
data sets,-0.8971677303812086,-0.9940842987429135,0.9124868730309548,0.0,0.2263397183696027
location-based service,-0.9177255985267035,-0.9990140497904856,0.995199279891984,-0.09999999999999998,0.225230133682863
entertainment applications,-0.7054871923656454,-1.0,0.92443866579987,-0.09999999999999998,0.22517432075509475
autonomous agents,-0.7787599754450583,-0.97880207049544,0.3240486072910935,0.7,0.22506777343946133
sequence learning,-0.9659978675971698,-0.9980280995809712,0.8535780367055059,0.10000000000000009,0.22430903139885366
network capabilities,-0.997525178149616,-1.0,0.7851677751662751,0.19999999999999996,0.22369672210238142
wireless security,-0.9938016695568013,-0.997535124476214,0.9383407511126669,0.0,0.22330633134336925
generic algorithms,-0.9729203952999766,-0.9980280995809712,0.5422813422013302,0.5,0.22318713971655355
smart phones,-0.9058142594054196,-0.9926053734286419,0.8299244886733013,0.10000000000000009,0.22296361232074058
signature schemes,-0.5722967640094713,-0.9960561991619423,0.5606340951142672,0.30000000000000004,0.22163801824190243
ensemble methods,-0.6675874769797423,-0.9921123983238846,0.5111266690003502,0.3999999999999999,0.22026325958700196
image translation,-0.9848688265551981,-0.9995070248952428,0.8504775716357451,0.10000000000000009,0.2200092320080435
adaptive web,-0.9747746437917999,-0.9990140497904856,0.53483022453368,0.5,0.21950670198186173
adaptive hypermedia,-0.9879398080837453,-0.9980280995809712,0.5384307646146922,0.5,0.21920146788500114
network structure,-0.9939453839235415,-0.9950702489524279,0.9246386958043709,0.0,0.21724209307581427
hash functions,-0.5463083877448519,-0.9960561991619423,0.4644196629494426,0.3999999999999999,0.21723978020742424
color models,-0.9842889642044663,-1.0,0.9190378556783516,0.0,0.21592369042458825
speech signal,-0.9566359729895642,-0.9955632240571851,0.7530629594439164,0.19999999999999996,0.21560477459846852
tacit knowledge,1.0,-0.9921123983238846,0.9551932789918489,-0.9,0.2152313556301378
computational complexity,-0.7094866598184292,-0.9753512447621395,0.27769165374806226,0.7,0.21477068297575663
automatic classification,-0.9905728409421344,-0.9738723194478679,0.6762014302145323,0.30000000000000004,0.21201110148282595
compression codes,-0.9585282708357823,-1.0,0.5901885282792418,0.3999999999999999,0.21180559710029145
logic design,-0.9721034510369125,-0.9995070248952428,0.8279241886282942,0.10000000000000009,0.21177501598243342
fuzzy sets,-0.9838540674414175,-0.9245748089721469,0.43156473471020673,0.6000000000000001,0.21039728005477312
digital rights,-0.9637709243836068,-0.997535124476214,0.9737960694104115,-0.09999999999999998,0.2087658363533335
energy minimization,-0.953078453038674,-0.981266946019226,0.9664949742461368,-0.09999999999999998,0.20789762315399918
database machine,-0.9930684062215713,-1.0,0.9040356053408012,0.0,0.20785576147012486
mining algorithms,-0.9058142594054196,-0.9970421493714567,0.4856728509276391,0.5,0.2078285365380518
language understanding,-0.9545676474367211,-1.0,0.8884832724908738,0.0,0.20663232550538507
multiple solutions,-0.9966679325256337,-0.9965491742666995,0.9015852377856681,0.0,0.2063857084113706
risk management,-0.4360870978225545,-0.97880207049544,0.9460419062859429,-0.30000000000000004,0.20636568963051913
image search,-0.9970459359205674,-0.9970421493714567,0.9792468870330548,-0.09999999999999998,0.20625210130821675
computational modeling,-0.9910491684944057,-0.9842247966477693,0.3535030254538183,0.7,0.20620774634766892
reconstruction error,-0.9115032571946895,-1.0,0.5617342601390207,0.3999999999999999,0.20605492848335588
location information,-0.7702082447938802,-0.9921123983238846,0.9803470520578088,-0.19999999999999996,0.20601931679073773
classification accuracy,-0.8089988950276243,-0.9935913236381563,0.6804020603090464,0.19999999999999996,0.20515152670301937
network performance,-0.9402484705324228,-0.9926053734286419,0.9567435115267291,-0.09999999999999998,0.20486704093573266
single sign-on,-0.9861713531788571,-0.997535124476214,0.9711456718507776,-0.09999999999999998,0.2042130931322107
data analysis,-0.9723030860398703,-0.9625338920384521,0.9622443366504976,-0.09999999999999998,0.2040377939848208
management tools,-0.9867601338640369,-0.9980280995809712,0.9697954693203981,-0.09999999999999998,0.20349253613552504
genetic programming,-0.9283375188347565,-0.905841754991373,0.7008051207681152,0.19999999999999996,0.20081958877086967
virtual computing,-0.991530307436094,-1.0,0.8074211131669751,0.10000000000000009,0.1996099548097247
security architectures,-0.9978825811158264,-0.9995070248952428,0.34165124768715316,0.7,0.19908532304708282
formal verification,-0.954836649314981,-0.9704214937145674,0.5572335850377559,0.3999999999999999,0.19900854118401462
maturity model,-0.20066298342541433,-0.9960561991619423,0.4609191378706805,0.19999999999999996,0.19751135456989694
word sequence,-0.8899324739103744,-1.0,0.8465769865479822,0.0,0.1974697728600358
mobile systems,-0.9953875295974743,-0.9876756223810698,0.9577436615492325,-0.09999999999999998,0.19729273713848006
parallel architectures,-0.9360871212876718,-0.9876756223810698,0.1595739360904136,0.8999999999999999,0.1970114219284818
control problem,-0.9894706411409482,-0.9985210746857284,0.9557933690053508,-0.09999999999999998,0.19676036614697923
evolutionary algorithms,-0.7702082447938802,-0.8876016761153562,0.1702755413311996,0.8,0.19671267307418994
object tracking,-0.9851599128348485,-0.9595760414099088,0.7900185027754163,0.10000000000000009,0.19475553725321465
security policies,-0.9559914947375913,-0.9940842987429135,0.9393909086362955,-0.09999999999999998,0.19462296973854865
memory architectures,-0.9927321482234911,-0.9995070248952428,0.3287993198979846,0.7,0.19407452047580723
temporal logic,-0.8388532178587427,-0.9857037219620409,0.3518027704155624,0.6000000000000001,0.19319807791008964
dynamic reconfiguration,-0.9736298468968482,-0.9911264481143702,0.8637295594339152,0.0,0.19307750230501614
application domains,-0.9402979152040536,-0.9990140497904856,0.7752662899434917,0.10000000000000009,0.192874440704439
input devices,-0.9082702056159936,-0.9995070248952428,0.8416762514377156,0.0,0.1925384310598109
nonlinear programming,-0.9688290857244698,-0.9645057924574809,0.31304695704355656,0.7,0.19232147818805595
location-based services,-0.9177255985267035,-0.9630268671432093,0.9954993248987349,-0.19999999999999996,0.1921645130682648
discrete time,-0.9647212456052235,-0.9866896721715553,0.5395309296394459,0.3999999999999999,0.18874624788838934
transitive closure,-0.33406998158379375,-0.9970421493714567,0.6415462319347902,0.0,0.1887331996645137
represent data,-0.9431019296981343,-1.0,0.8447267090063508,0.0,0.18866172959813776
action selection,-0.9477421731123389,-0.9950702489524279,0.9226383957593638,-0.09999999999999998,0.18827243967724155
on-chip interconnects,-0.9534596158905552,-0.9955632240571851,1.0,-0.19999999999999996,0.1872028964135575
digital signatures,-0.9413704955883566,-0.9926053734286419,0.5288793318997851,0.3999999999999999,0.18715985634521767
interactive systems,-0.8164792159957905,-0.9866896721715553,0.873130969645447,-0.09999999999999998,0.18610257033250482
hash function,-0.6372677046710196,-0.9960561991619423,0.5013251987798171,0.30000000000000004,0.18520337379216767
interaction techniques,-0.8034649751040175,-0.9990140497904856,0.712006801020153,0.10000000000000009,0.18493261170394198
conceptual model,-0.5746399782628386,-0.9945772738476707,0.4793218982847427,0.30000000000000004,0.1847699937963249
genetic algorithm,0.23594173782019068,-0.7466107961547942,0.5703855578336752,-0.19999999999999996,0.18473422189044278
educational games,-0.9576026903675234,-0.9886615725905842,0.9168375256288444,-0.09999999999999998,0.1845034043483223
image segmentation,-0.9158652068181055,-0.8501355681538082,0.18437765664849715,0.8,0.1830833860614175
audit logs,-0.7509668508287293,-0.9995070248952428,0.45566835025253805,0.3999999999999999,0.18243037874457055
balanced binary,-0.8676979742173112,-1.0,0.4166624993749062,0.5,0.1823434285861111
queueing system,-0.5008287292817679,-0.9960561991619423,0.9932489873481021,-0.4,0.18203492495628362
internet usage,-0.9647212456052235,-0.9950702489524279,0.836125418812822,0.0,0.181794739177365
model parameters,-0.9871761674635628,-0.997535124476214,0.8437265589838476,0.0,0.18172377019938635
ambient intelligence,-0.22648369274639102,-0.9659847177717525,0.42986447967195085,0.19999999999999996,0.18116722605183158
binary decision,-0.9640474728872519,-0.9970421493714567,0.6782517377606643,0.19999999999999996,0.18075405359063826
markup languages,0.1995580110497237,-1.0,0.29034355153272995,0.19999999999999996,0.18058829984718702
security policy,-0.9334347559185416,-0.9985210746857284,0.978046707006051,-0.19999999999999996,0.18017975103065534
network complexity,-0.9939453839235415,-1.0,0.6857028554283144,0.19999999999999996,0.17947447735421027
information flow,-0.9699593696928005,-0.9876756223810698,0.9092863929589439,-0.09999999999999998,0.17930119025855124
building secure,-0.9561363213110683,-0.9995070248952428,0.9047857178576788,-0.09999999999999998,0.1787577735945331
network technologies,-0.9867857954713923,-0.9970421493714567,0.9141871280692104,-0.09999999999999998,0.17851423084186302
ubiquitous computing,0.11779243153329766,-0.969435543505053,-0.08121218182727408,0.7,0.17765160573246863
knowledge integration,-0.9857118572035699,-0.9950702489524279,0.8326749012351853,0.0,0.17709341452767652
elliptic curve,1.0,-0.9916194232191274,0.7143071460719108,-0.7,0.17685724457140353
real-time tasks,-0.9484443152079093,-0.9935913236381563,0.8175726358953843,0.0,0.17596147268982876
distributed environment,-0.958300587939847,-0.9970421493714567,0.819822973446017,0.0,0.17532314239115776
mobile agents,-0.9525067087608524,-0.9561252156766084,0.8901835275291294,-0.09999999999999998,0.17490032029015
multimedia documents,-0.9832379636937648,-0.9955632240571851,0.826674001100165,0.0,0.17473944473815028
coding techniques,-0.8191863385233551,-0.9980280995809712,0.6134420163024452,0.19999999999999996,0.17326955157854854
speech processing,-0.9121669736034377,-0.9945772738476707,0.7979196879531929,0.0,0.17250994984603762
existing approaches,-0.9243239662413716,-0.9985210746857284,0.723258488773316,0.10000000000000009,0.17189167127750005
accessible design,-0.9058142594054196,-0.9980280995809712,0.7944691703755564,0.0,0.17173758277913892
information visualization,-0.9881276379244864,-0.9852107468572837,0.42766414962244337,0.5,0.1699691842985624
dialogue systems,-0.6675874769797423,-0.997535124476214,0.70965644846727,0.0,0.1693305240394995
usability evaluation,-0.6074449778099811,-0.9935913236381563,0.3765564834725208,0.3999999999999999,0.16865410470922934
resource discovery,-0.9344014732965009,-0.9901404979048558,0.7924188628294244,0.0,0.16692124238352307
false data,-0.9510773480662984,-0.9980280995809712,0.8739310896634496,-0.09999999999999998,0.16570598315955903
medical imaging,-0.8676979742173112,-0.9842247966477693,0.7667150072510878,0.0,0.16565581729800438
electronic signatures,-0.9795103144004134,-0.9990140497904856,0.4943741561234185,0.3999999999999999,0.165591120605952
vehicular networks,-0.0005524861878453136,-0.8935173773724427,0.9334400160024006,-0.6,0.16528926540428132
communication protocols,-0.9532970037523806,-0.9857037219620409,0.6357453618042708,0.19999999999999996,0.16380567615096267
nearest neighbors,-0.7152328334648776,-0.9857037219620409,0.39910986647997193,0.3999999999999999,0.16302932879815363
communication networks,-0.9737861331623706,-0.9723933941335963,0.8706305945891883,-0.09999999999999998,0.1620961778840994
binary images,-0.9269899733988132,-0.9802809958097116,0.7003050457568636,0.10000000000000009,0.16207472479028107
vision systems,-0.7926565377532229,-0.9960561991619423,0.8901335200280045,-0.19999999999999996,0.1618587933915215
data representation,-0.9898346690268913,-0.9965491742666995,0.7997699654948243,0.0,0.16159382540530226
design problems,-0.9917540145608509,-0.9945772738476707,0.9554933239985999,-0.19999999999999996,0.1614800299228588
multidimensional databases,-0.8370799746399783,-0.9985210746857284,0.8257238585787867,-0.09999999999999998,0.1610876864301709
knowledge repositories,-0.9934084147896303,-1.0,0.9551932789918489,-0.19999999999999996,0.1608257133278875
still images,-0.9693414013856003,-0.997535124476214,0.9462419362904435,-0.19999999999999996,0.1605309048990489
image restoration,-0.9889278630103213,-0.9595760414099088,0.7140071010651596,0.10000000000000009,0.15998521395727822
program verification,-0.9931005524861879,-0.9965491742666995,0.7177076561484224,0.10000000000000009,0.15917590368052698
evaluation criteria,-0.9866042117063015,-0.9926053734286419,0.7891183677551632,0.0,0.15748236506244612
distributed real-time,-0.9690016840488078,-1.0,0.8590788618292744,-0.09999999999999998,0.1562352352158523
information technology,-0.9102636312172611,-0.9226029085531181,0.983397509626444,-0.30000000000000004,0.15485918922165473
real-time systems,-0.9168479209072404,-0.9605619916194232,0.9843976596489472,-0.30000000000000004,0.15242365912496905
sensor networks,-0.33406998158379375,-0.7880207049543998,0.6897034555183279,-0.19999999999999996,0.15085502249795854
system design,-0.9192513782419164,-0.9654917426669953,0.981047157073561,-0.30000000000000004,0.15030892681346522
dynamical systems,-0.46747697974217317,-0.9585900912003944,0.9843976596489472,-0.5,0.14992789532068057
classification models,-0.985096132596685,-0.9921123983238846,0.769215382307346,0.0,0.1487768822326087
availability constraints,-0.8676979742173112,-0.9960561991619423,0.6524978746812022,0.10000000000000009,0.1486665375158473
fuzzy logic,-0.7250904934273195,-0.8461917673157505,0.3527029054358153,0.3999999999999999,0.1476431450662314
control systems,-0.9022131568803803,-0.9704214937145674,0.9677951692753912,-0.30000000000000004,0.14665477795614065
spatial databases,-0.9215908675130804,-0.9857037219620409,0.5062759413912086,0.30000000000000004,0.1453003574009798
power management,-0.9275349366265844,-0.9822528962287405,0.9744961744261638,-0.30000000000000004,0.14528039318634903
object classification,-0.9851599128348485,-0.9930983485333991,0.7579636945541832,0.0,0.1436547581974852
numerical integration,-0.9647212456052235,-0.9861966970667981,0.5164274641196178,0.30000000000000004,0.14337433715970463
numerical solution,-0.9647212456052235,-0.9092925807246734,0.5844376656498476,0.19999999999999996,0.14282413366541422
sequential data,-0.9058142594054196,-0.9940842987429135,0.33900085012751924,0.5,0.14197402870942502
location management,-0.9497945884686216,-0.9896475228000986,0.9725458818822823,-0.30000000000000004,0.1406940824367289
security issues,-0.9141004083593562,-0.9852107468572837,0.9592438865829873,-0.30000000000000004,0.1402841503655767
related problems,-0.9083385167026453,-0.9891545476953414,0.9528429264389657,-0.30000000000000004,0.13807081200737067
data semantics,-0.9986004605204019,-1.0,0.439115867380107,0.3999999999999999,0.1378120712429878
